id,Country,Time,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064
AUS,Australia,reserves gas,3960000.0,4046400.0,4118400.0,4176000.0,4233600.0,4276800.0,4320000.0,4348800.0,4377600.0,4377600.0,4392000.0,4392000.0,4377600.0,4348800.0,4334400.0,4305600.0,4262400.0,4233600.0,4190400.0,4147200.0,4104000.0,4060800.0,4017600.0,3960000.0,3902400.0,3859200.0,3801600.0,3729600.0,3672000.0,3614400.0,3542400.0,3484800.0,3412800.0,3340800.0,3283200.0,3211200.0,3139200.0,3067200.0,2980800.0,2908800.0,2836800.0,2764800.0,2678400.0,2606400.0,2520000.0,2448000.0,2361600.0,2289600.0,2203200.0,2131200.0,2044800.0
AUS,Australia,pc renewables consumption of total energy consumption,9.3134592,9.444470400000002,9.6071184,9.7997184,10.0046448,10.202716799999997,10.3672512,10.5144912,10.686945599999996,10.892347199999998,11.094652799999997,11.287512,11.421158400000001,11.608228800000001,11.8983744,12.165955199999997,12.412108799999999,12.594700799999998,12.766046400000002,12.9774528,13.2178896,13.469702400000001,13.713868799999998,13.9531104,14.189788799999999,14.428367999999999,14.669135999999998,14.960591999999998,15.242111999999997,15.514415999999997,15.781247999999998,16.044335999999998,16.306416,16.567632,16.827408,17.0856,17.342064,17.596944,17.852688,18.111168,18.368063999999997,18.622944,18.902592,19.1664,19.422144,19.677599999999998,19.934928,20.203488,20.478671999999996,20.752271999999998,21.02544
BRN,Brunei Darussalam,total pop,609402.2399999999,616932.0,623972.1599999999,630550.08,636693.12,642425.7599999999,647769.6,652746.2399999999,657375.84,661677.12,665667.3599999999,669360.9599999998,672775.2,675923.0399999999,678816.0,681467.0399999999,683887.68,686086.5599999999,688076.6399999999,689865.12,691459.2,692868.9599999998,694101.6,695162.88,696061.44,696801.6,697392.0,697835.5199999999,698139.3599999999,698307.84,698345.28,698257.44,698048.6399999999,697721.7599999999,697282.5599999999,696733.9199999999,696080.1599999999,695325.6,694471.68,693521.28,692481.6,691351.2,690135.84,688836.9599999998,687457.44,686001.6,684469.44,682865.28,681190.5599999999,679448.1599999999,677640.9599999998
BRN,Brunei Darussalam,GDP with energy price elasticity effects,16416000000.0,16272000000.0,15984000000.0,15696000000.0,15408000000.0,15264000000.0,15264000000.0,15264000000.0,15264000000.0,15408000000.0,15408000000.0,15552000000.0,16128000000.0,16128000000.0,15552000000.0,15552000000.0,15552000000.0,16560000000.0,16848000000.0,17136000000.0,17424000000.0,17712000000.0,18000000000.0,18432000000.0,18720000000.0,19008000000.0,19440000000.0,20016000000.0,20592000000.0,21312000000.0,21888000000.0,22608000000.0,23184000000.0,23904000000.0,24192000000.0,24048000000.0,23904000000.0,23616000000.0,23328000000.0,23040000000.0,22752000000.0,22464000000.0,22176000000.0,21888000000.0,21600000000.0,21456000000.0,21168000000.0,21024000000.0,20880000000.0,20736000000.0,20592000000.0
BRN,Brunei Darussalam,total dom energy demand,3461.3712,3436.4303999999993,3345.12,3235.6367999999993,3139.0848,3070.3824,3043.7999999999997,3037.2624,3026.1599999999994,2998.4687999999996,2974.9248,2960.424,2993.3279999999995,3012.696,2942.0495999999994,2873.8655999999996,2824.4448,2830.2912,2849.7023999999997,2852.3231999999994,2845.4544,2835.0719999999997,2828.2751999999996,2824.5599999999995,2823.2495999999996,2822.7168,2822.976,2822.6448,2832.9552,2847.1824,2863.6416,2881.8432,2901.4127999999996,2922.6096,2936.4336,2926.0368,2897.9136,2861.3808,2821.608,2782.1088,2744.3376,2708.5824,2668.8672,2633.5872,2601.0863999999997,2570.5008,2541.816,2514.9311999999995,2489.9039999999995,2466.8784,2445.7248
BRN,Brunei Darussalam,reserves plus stocks oil,241387.19999999998,243329.75999999998,244735.19999999998,245628.0,246031.19999999998,245969.27999999997,245462.4,244527.83999999997,243184.32,241450.55999999997,239346.72,236891.52,233693.28,229749.12,226699.19999999998,224085.6,221474.87999999998,217841.75999999998,213111.36,207816.47999999998,202165.92,196247.52,190101.6,183751.19999999998,177206.4,170480.15999999997,163579.68,156515.03999999998,149294.87999999998,141923.952,134407.72799999997,126751.68,118961.568,111043.00799999999,103142.44799999999,95615.85599999999,88602.768,82121.76,76150.07999999999,70652.15999999999,65590.56,60928.84799999999,56633.616,52673.616,49020.76799999999,45649.296,42535.439999999995,39658.032,36997.2,34535.376,32256.288
BRN,Brunei Darussalam,reserves gas,737208.0,752372.6399999999,765768.9599999998,777742.5599999999,788387.0399999999,797656.32,805256.6399999999,811121.7599999999,815338.08,818137.44,819620.6399999999,819832.32,818719.2,816042.2399999999,812592.0,808542.72,803901.6,798645.6,792747.3599999999,786244.32,779192.6399999999,771685.9199999999,763729.9199999999,755324.6399999999,746485.9199999999,737239.68,727626.2399999999,717668.6399999999,707384.1599999999,696781.44,685874.88,674677.44,663202.08,651460.32,639469.44,627246.72,614812.32,602182.08,589371.84,576397.44,563271.84,550005.12,536646.24,523229.75999999995,509736.95999999996,496172.16,482545.44,468861.11999999994,455124.95999999996,441341.27999999997,427515.84
BRN,Brunei Darussalam,pc renewables consumption of total energy consumption,0.0103039776,0.104105952,0.19645632,0.28859616,0.37947023999999996,0.47205791999999996,0.58705632,0.7475904000000001,0.9596692799999998,1.20228768,1.4512175999999999,1.7026271999999998,1.9457856,2.2217759999999998,2.5330752,2.8007712,3.0414671999999996,3.2732064,3.5286191999999996,3.8094479999999997,4.090780799999999,4.3635456,4.621536,4.8701088,5.1117696,5.3490383999999995,5.580935999999999,5.817528,6.038323200000002,6.2529984,6.460473599999999,6.65892,6.848323200000002,7.0282656,7.210742399999999,7.4133792,7.617671999999999,7.811020799999999,7.9950095999999995,8.1727776,8.3465856,8.517916799999998,8.7057936,8.8816032,9.0509472,9.217425599999999,9.381124799999998,9.542491199999999,9.7011072,9.856295999999999,10.008287999999999
CHN,China,total pop,1987200000.0,1987200000.0,1987200000.0,2001600000.0,2001600000.0,2001600000.0,2001600000.0,2001600000.0,2001600000.0,1987200000.0,1987200000.0,1987200000.0,1987200000.0,1987200000.0,1972800000.0,1972800000.0,1972800000.0,1958400000.0,1958400000.0,1944000000.0,1944000000.0,1944000000.0,1929600000.0,1929600000.0,1915200000.0,1915200000.0,1900800000.0,1900800000.0,1886400000.0,1886400000.0,1872000000.0,1857600000.0,1857600000.0,1843200000.0,1843200000.0,1828800000.0,1828800000.0,1814400000.0,1800000000.0,1800000000.0,1785600000.0,1785600000.0,1771200000.0,1756800000.0,1756800000.0,1742400000.0,1742400000.0,1728000000.0,1713600000.0,1713600000.0,1699200000.0
CHN,China,GDP with energy price elasticity effects,15984000000000.0,16416000000000.0,17136000000000.0,18000000000000.0,18720000000000.0,19440000000000.0,20160000000000.0,20880000000000.0,21600000000000.0,22032000000000.0,22464000000000.0,23040000000000.0,23616000000000.0,23904000000000.0,23904000000000.0,24048000000000.0,24048000000000.0,24480000000000.0,24912000000000.0,25200000000000.0,25200000000000.0,25344000000000.0,25344000000000.0,25488000000000.0,25488000000000.0,25488000000000.0,25632000000000.0,25488000000000.0,25488000000000.0,25344000000000.0,25344000000000.0,25344000000000.0,25344000000000.0,25344000000000.0,25488000000000.0,25488000000000.0,25488000000000.0,25632000000000.0,25632000000000.0,25776000000000.0,25776000000000.0,25920000000000.0,25920000000000.0,26064000000000.0,26208000000000.0,26208000000000.0,26352000000000.0,26496000000000.0,26640000000000.0,26784000000000.0,26928000000000.0
CHN,China,total dom energy demand,4420800.0,4420800.0,4492800.0,4579200.0,4680000.0,4766400.0,4881600.0,4996800.0,5097600.0,5184000.0,5241600.0,5299200.0,5400000.0,5457600.0,5443200.0,5414400.0,5400000.0,5428800.0,5457600.0,5472000.0,5457600.0,5428800.0,5414400.0,5385600.0,5371200.0,5342400.0,5328000.0,5270400.0,5227200.0,5198400.0,5155200.0,5126400.0,5097600.0,5068800.0,5040000.0,5025600.0,4996800.0,4982400.0,4968000.0,4939200.0,4924800.0,4910400.0,4896000.0,4867200.0,4867200.0,4852800.0,4838400.0,4824000.0,4809600.0,4780800.0,4766400.0
CHN,China,reserves plus stocks oil,6768000.0,6652800.0,6537600.0,6379200.0,6177600.0,5947200.0,5702400.0,5457600.0,5184000.0,4924800.0,4665600.0,4406400.0,4219200.0,4089600.0,3960000.0,3844800.0,3744000.0,3585600.0,3412800.0,3225600.0,3052800.0,2880000.0,2721600.0,2563200.0,2419200.0,2289600.0,2160000.0,2044800.0,1944000.0,1828800.0,1728000.0,1641600.0,1555200.0,1468800.0,1392727.68,1319221.44,1249832.16,1184306.4,1122412.3199999998,1063929.5999999999,1008655.2,956399.0399999999,906984.0,860241.6,816017.7599999999,774165.6,734551.2,697044.9599999998,661528.7999999999,627888.96,596021.76
CHN,China,reserves gas,6220800.0,6336000.0,6436800.0,6523200.0,6609600.0,6667200.0,6696000.0,6624000.0,6436800.0,6220800.0,5990400.0,5760000.0,5428800.0,5011200.0,4622400.0,4276800.0,3960000.0,3672000.0,3412800.0,3168000.0,2937600.0,2736000.0,2548800.0,2376000.0,2217600.0,2073600.0,1929600.0,1814400.0,1699200.0,1584000.0,1483200.0,1395538.56,1309844.16,1230236.64,1156428.0,1087875.3599999999,1024089.1199999999,964664.6399999999,909335.5199999999,858130.5599999999,810679.68,766334.88,728422.5599999999,695090.88,662487.84,630789.12,600494.4,571648.32,544158.72,517943.51999999996,492943.67999999993
CHN,China,pc renewables consumption of total energy consumption,16.277904,16.484256,16.524576,16.630992,16.771967999999998,16.915536,17.004815999999998,17.047872,17.12592,17.277696,17.440272,17.594208,17.620416,17.751167999999996,18.127152,18.481679999999997,18.805823999999998,19.012608,19.195344,19.455408,19.780848,20.140992,20.491775999999998,20.835936,21.176351999999998,21.522671999999996,21.876192,22.323311999999998,22.75416,23.16888,23.5728,23.968367999999998,24.360048,24.749568,25.137359999999997,25.522992,25.904592,26.28144,26.656848,27.034992,27.410112,27.782063999999995,28.208303999999995,28.603295999999997,28.981584,29.357567999999997,29.736576,30.162528,30.615408,31.058784,31.497552
FJI,Fiji,total pop,1294214.4,1305780.4799999997,1317587.0399999998,1329559.2,1341633.5999999999,1353758.4,1365887.5199999998,1377984.96,1390017.5999999999,1401960.96,1413790.56,1425487.68,1437037.9199999997,1454400.0,1454400.0,1468800.0,1483200.0,1497600.0,1497600.0,1512000.0,1526400.0,1526400.0,1540800.0,1555200.0,1555200.0,1569600.0,1584000.0,1584000.0,1598400.0,1598400.0,1612800.0,1627200.0,1627200.0,1641600.0,1641600.0,1656000.0,1656000.0,1656000.0,1670400.0,1670400.0,1684800.0,1684800.0,1699200.0,1699200.0,1699200.0,1713600.0,1713600.0,1713600.0,1728000.0,1728000.0,1728000.0
FJI,Fiji,GDP with energy price elasticity effects,6480000000.0,6552000000.0,6681600000.0,6796800000.0,6926400000.0,7041600000.0,7156800000.0,7272000000.0,7387200000.0,7502400000.0,7603200000.0,7718400000.0,7819200000.0,7934400000.0,8035200000.0,8136000000.0,8236800000.0,8337600000.0,8438400000.0,8553600000.0,8654400000.0,8755200000.0,8856000000.0,8956800000.0,9057600000.0,9158400000.0,9259200000.0,9374400000.0,9475200000.0,9576000000.0,9676800000.0,9792000000.0,9892800000.0,9993600000.0,10108800000.0,10224000000.0,10324800000.0,10440000000.0,10555200000.0,10656000000.0,10771200000.0,10886400000.0,11001600000.0,11116800000.0,11232000000.0,11361600000.0,11476800000.0,11592000000.0,11721600000.0,11836800000.0,11966400000.0
FJI,Fiji,total dom energy demand,0.0,0.00055099728,0.0014457168000000002,0.0021461184,0.0026267184000000002,0.0027053135999999998,0.0026474976,0.0026136719999999996,0.0025863695999999996,0.0025540272,0.0025273296,0.002506824,0.0025076736,0.0024927263999999995,0.002451528,0.0024190127999999997,0.0023943599999999995,0.0023869008,0.0023822351999999995,0.0023703695999999995,0.0023534783999999997,0.0023347152,0.0023178095999999994,0.0023022719999999997,0.0022878863999999995,0.0022738752,0.0022598352,0.0022364352,0.0022149215999999997,0.0021893615999999997,0.0021528719999999997,0.0021221136,0.0020984975999999997,0.0020793888,0.0020627712,0.0020474928,0.0020330495999999997,0.0020193408,0.0020060207999999997,0.0019929168,0.0019803311999999997,0.0019682352,0.0019541231999999995,0.0019420415999999996,0.0019311551999999998,0.0019207295999999997,0.0019105055999999998,0.0018983664,0.0018852768,0.0018728928,0.0018610416
FJI,Fiji,reserves plus stocks oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FJI,Fiji,reserves gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FJI,Fiji,pc renewables consumption of total energy consumption,0.0,20.285567999999994,20.703888000000003,21.065615999999995,21.366287999999997,23.605488,26.166815999999997,27.895248,28.919952,29.750111999999998,30.313727999999998,30.637871999999998,30.560543999999997,30.565295999999996,30.810816,30.870863999999997,30.664367999999996,30.129407999999998,29.503584,28.920527999999997,28.358496,27.7848,27.161135999999996,26.499888,25.809696,25.104383999999996,24.423263999999996,23.941728,23.556672,23.320368,23.293872,23.303232,23.315183999999995,23.329296,23.344991999999998,23.361119999999996,23.376095999999997,23.388768,23.402303999999997,23.418864000000003,23.434992,23.450832,23.496768,23.523695999999997,23.541551999999996,23.558255999999997,23.57712,23.624208,23.687423999999996,23.746176,23.802191999999998
FSM,Micronesia,total pop,151109.28,154271.52,157641.12,161170.55999999997,164823.83999999997,168570.72,172391.03999999998,176261.75999999998,180168.47999999998,184101.12,188046.72,192000.96,195955.19999999998,199905.12,203846.4,207779.03999999998,211697.28,215602.55999999997,219492.0,223365.6,227223.36,231063.83999999997,234888.47999999998,238695.83999999997,242485.91999999998,246260.15999999997,250018.55999999997,253759.68,257486.4,261197.27999999997,264892.32,268572.95999999996,272239.2,275891.04,279527.04,283150.07999999996,286758.72,290352.95999999996,293935.68,297502.56,301057.92,304598.88,308128.31999999995,311643.36,315146.87999999995,318637.44,322116.4799999999,325582.56,329035.67999999993,332477.27999999997,335907.36
FSM,Micronesia,GDP with energy price elasticity effects,444960000.0,449280000.0,459360000.0,470880000.0,482400000.0,495360000.0,508320000.0,524160000.0,540000000.0,555840000.0,574560000.0,593280000.0,613440000.0,635040000.0,656640000.0,679680000.0,704160000.0,730080000.0,757440000.0,784800000.0,815040000.0,845280000.0,878400000.0,911520000.0,946080000.0,983520000.0,1022400000.0,1061280000.0,1104480000.0,1147680000.0,1192320000.0,1239840000.0,1288800000.0,1340640000.0,1393920000.0,1454400000.0,1512000000.0,1569600000.0,1627200000.0,1699200000.0,1771200000.0,1843200000.0,1915200000.0,1987200000.0,2073600000.0,2160000000.0,2246400000.0,2332800000.0,2433600000.0,2520000000.0,2635200000.0
FSM,Micronesia,total dom energy demand,0.0,0.0005482483200000001,0.0014259081599999996,0.002099808,0.0025533792,0.0026207999999999995,0.0025642943999999997,0.0025336367999999995,0.0025049376,0.0024665328,0.0024340031999999998,0.0024086015999999996,0.0024115392,0.0023920271999999998,0.0023365152,0.0022928975999999997,0.0022589712,0.0022464864,0.0022374432,0.0022192847999999996,0.0021948624,0.0021683232,0.0021443328,0.0021223008,0.0021019104,0.0020822832,0.0020631456,0.00203436,0.0020089296,0.0019793231999999995,0.0019431791999999998,0.0019134431999999998,0.0018904895999999997,0.0018718848,0.0018556704,0.0018408095999999999,0.0018269135999999999,0.001813896,0.0018014544,0.0017893439999999991,0.0017777952,0.0017667359999999997,0.0017536608,0.001742688,0.0017329391999999998,0.0017237087999999999,0.0017146368,0.0017027999999999998,0.0016895807999999998,0.0016772256,0.0016655472000000001
FSM,Micronesia,reserves plus stocks oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSM,Micronesia,reserves gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSM,Micronesia,pc renewables consumption of total energy consumption,0.0,20.387376,20.9916,21.530303999999997,21.980015999999996,24.366671999999994,27.015839999999997,28.776527999999995,29.859984,30.805488,31.475951999999996,31.887071999999996,31.778783999999995,31.852079999999997,32.327568,32.568768,32.50224,32.012640000000005,31.412736,30.889295999999998,30.407759999999996,29.916864,29.358575999999992,28.747152,28.093248,27.414144,26.7516,26.320031999999994,25.972128,25.795007999999996,25.807248,25.844688,25.880543999999997,25.915536,25.950383999999996,25.983935999999996,26.013744,26.037936,26.059824,26.083008,26.104751999999998,26.125488,26.182655999999998,26.214768,26.234207999999995,26.250912,26.270495999999998,26.337455999999996,26.431056,26.516304,26.596079999999997
GUM,Guam,total pop,234570.23999999996,237287.52,239928.47999999998,242494.55999999997,244987.19999999998,247410.72,249762.23999999996,252047.52,254265.12,256416.47999999998,258504.47999999998,260530.55999999997,262493.27999999997,264396.95999999996,266240.16,268024.32,269750.88,271421.27999999997,273036.95999999996,274596.48,276102.72,277554.24,278955.36,280303.2,281600.63999999996,282847.68,284044.31999999995,285192.0,286290.72,287341.92,288345.6,289301.75999999995,290211.83999999997,291077.27999999997,291896.63999999996,292669.92,293400.0,294086.88,294729.11999999994,295329.6,295886.88,296402.39999999997,296877.6,297311.04,297702.72,298056.95999999996,298369.43999999994,298644.48,298880.63999999996,299079.36,299240.63999999996
GUM,Guam,GDP with energy price elasticity effects,7876800000.0,7891200000.0,7948800000.0,8006400000.0,8064000000.0,8136000000.0,8222400000.0,8323200000.0,8409600000.0,8524800000.0,8625600000.0,8740800000.0,8870400000.0,9000000000.0,9129600000.0,9273600000.0,9417600000.0,9576000000.0,9720000000.0,9892800000.0,10051200000.0,10224000000.0,10396800000.0,10584000000.0,10756800000.0,10958400000.0,11145600000.0,11347200000.0,11548800000.0,11750400000.0,11966400000.0,12182400000.0,12412800000.0,12643200000.0,12873600000.0,13104000000.0,13348800000.0,13593600000.0,13852800000.0,14112000000.0,14371200000.0,14688000000.0,14976000000.0,15120000000.0,15408000000.0,15696000000.0,16128000000.0,16416000000.0,16704000000.0,16992000000.0,17280000000.0
GUM,Guam,total dom energy demand,0.0,0.00055377936,0.0014660352,0.0021943728,0.0027043631999999996,0.0027957167999999996,0.0027364175999999994,0.0026988192,0.0026731007999999997,0.0026479007999999997,0.002628144,0.0026135567999999994,0.0026119727999999996,0.002602728,0.0025796160000000003,0.0025616735999999998,0.0025495632,0.0025483824,0.0025491456,0.002545848,0.0025396703999999997,0.0025323696,0.0025261344,0.0025206623999999996,0.0025157808,0.0025110144,0.0025057440000000003,0.0024930575999999997,0.002480112,0.002463552,0.0024299856,0.0024010848,0.0023796719999999998,0.0023629104,0.0023485968,0.0023354496,0.0023228928,0.0023107248,0.0022987007999999997,0.0022867055999999998,0.002275056,0.0022637663999999997,0.002250936,0.0022396032,0.00222912,0.0022189968,0.0022090176,0.0021980447999999995,0.0021866255999999995,0.0021756384,0.0021649824
GUM,Guam,reserves plus stocks oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
